#																			
#   VizieR Astronomical Server vizier.u-strasbg.fr																			
#    Date: 2019-08-16T00:14:18 [V1.99+ (14-Oct-2013)]																			
"#   In case of problem, please report to:"""	cds-question@unistra.fr																		
300.6960233	3.3261847	3548	HIP98698 	K4 V (k)            	1.128	6.871484005	76.26	0.455	                 	-4.792761164	HIP98698        	300.69602	3.32618	5789	HIP98698        	HD 190007                	20 02 47.0455912903 +03 19 34.264805769	K5V              	0
300.6960233	3.3261847	5925	HD190007 	K4Vk:               	1.120000362	6.933781279	77.76	0.683002929	0.6786	-4.587616412	HD190007        	300.69602	3.32618	5790	HD190007        	HD 190007                	20 02 47.0455912903 +03 19 34.264805769	K5V              	0
300.7089683	-75.3493644	1331	HD188480 	F9V                 	0.535	3.634935235	12.05	0.346	                 	-4.300509425	HD188480        	300.70897	-75.34936	5791	HD188480        	HD 188480                	20 02 50.1523963176 -75 20 57.711963805	F8/G0V           	0
300.7607708	18.2954656	1898	HD190151 	G0                  	0.616	2.808405148	15.62	                 	0.169882353	-4.847980424	HD190151        	300.76077	18.29547	5792	HD190151        	HD 190151                	20 03 02.5849794491 +18 17 43.675711848	G0               	0
300.8972356	-73.7537747	1326	HIP98764 	K2.5 V (k)          	0.952	6.77396613	27.72	0.319	                 	-4.777351666	HIP98764        	300.89724	-73.75377	5793	HIP98764        	CD-74 1370               	20 03 35.3365264182 -73 45 13.588737065	K2.5Vk:          	0
300.9058539	29.8968042	2020	HD190360 	G7IV-V              	0.730000019	4.70876987	63.06	0.146189318	0.1457	-5.084164415	HD190360        	300.90585	29.8968	5794	HD190360        	HD 190360                	20 03 37.4049065078 +29 53 48.495330996	G7IV-V           	1
300.9058539	29.8968042	2021	HD190360 	G7IV-V              	0.749	4.72394357	62.92	                 	0.148024	-5.086317098	HD190360        	300.90585	29.8968	5795	HD190360        	HD 190360                	20 03 37.4049065078 +29 53 48.495330996	G7IV-V           	1
300.9058539	29.8968042	2022	HIP98767 	G7IV-V              	0.749	4.72394357	62.92	0.148268657	0.148	-5.086466222	HIP98767        	300.90585	29.8968	5796	HIP98767        	HD 190360                	20 03 37.4049065078 +29 53 48.495330996	G7IV-V           	1
300.9058539	29.8968042	2023	HIP98767 	G7 IV-V             	0.749	4.72394357	62.92	0.154	                 	-5.050693296	HIP98767        	300.90585	29.8968	5797	HIP98767        	HD 190360                	20 03 37.4049065078 +29 53 48.495330996	G7IV-V           	1
300.9671961	23.340685	1905	HD190404 	K1V                 	0.815	6.316660196	64.17	                 	0.162533333	-5.067848241	HD190404        	300.9672	23.34068	5798	HD190404        	HD 190404                	20 03 52.1270833529 +23 20 26.466434692	K1V              	0
300.9671961	23.340685	1906	HD190404 	K1V                 	0.809999943	6.296484562	63.87	0.169333333	0.1693	-5.030447578	HD190404        	300.9672	23.34068	5799	HD190404        	HD 190404                	20 03 52.1270833529 +23 20 26.466434692	K1V              	0
300.9671961	23.340685	1907	HIP98792 	K1V                 	0.815	6.316660196	64.17	0.17572	0.175	-5.00984011	HIP98792        	300.9672	23.34068	5800	HIP98792        	HD 190404                	20 03 52.1270833529 +23 20 26.466434692	K1V              	0
301.0111567	-37.8764903	5923	HIP98813 	G1 V                	0.614	4.684262172	35.88	0.19	                 	-4.756189996	HIP98813        	301.01116	-37.87649	5801	HIP98813        	HD 189931                	20 04 02.6776286805 -37 52 35.365435433	G1V              	0
301.0111567	-37.8764903	5924	HD189931 	G1V                 	0.614	4.684262172	35.88	0.236	                 	-4.601293218	HD189931        	301.01116	-37.87649	5802	HD189931        	HD 189931                	20 04 02.6776286805 -37 52 35.365435433	G1V              	0
301.0259206	17.0701881	1893	HIP98819 	G0V                 	0.6	4.564082156	56.6	0.198767442	0.197	-4.716918085	HIP98819        	301.02592	17.07019	5803	HIP98819        	* 15 Sge                 	20 04 06.2209062328 +17 04 12.677429047	G0V              	0
301.0259206	17.0701881	1894	HD190406 	G0V                 	0.609999657	4.551770635	56.28	0.194231757	0.1923	-4.743584926	HD190406        	301.02592	17.07019	5804	HD190406        	* 15 Sge                 	20 04 06.2209062328 +17 04 12.677429047	G0V              	0
301.0259206	17.0701881	1895	HD190406 	G0V                 	0.6	4.564082156	56.6	                 	0.186185714	-4.760211318	HD190406        	301.02592	17.07019	5805	HD190406        	* 15 Sge                 	20 04 06.2209062328 +17 04 12.677429047	G0V              	0
301.0259206	17.0701881	1896	HIP98819 	G0 V                	0.6	4.564082156	56.6	0.19	                 	-4.744444125	HIP98819        	301.02592	17.07019	5806	HIP98819        	* 15 Sge                 	20 04 06.2209062328 +17 04 12.677429047	G0V              	0
301.0259206	17.0701881	1897	HD190406 	G0V                 	0.6	4.564082156	56.6	0.205	                 	-4.687458127	HD190406        	301.02592	17.07019	5807	HD190406        	* 15 Sge                 	20 04 06.2209062328 +17 04 12.677429047	G0V              	0
301.0418581	25.7902281	1911	HIP98828 	K3V                 	0.924	6.146966751	46.28	0.342	0.342	-4.706926646	HIP98828        	301.04186	25.79023	5808	HIP98828        	HD 190470                	20 04 10.0459183461 +25 47 24.821083939	K3V              	0
301.0754161	-26.3295411	845	HD190102 	G1V                 	0.626	4.828243783	21.56	0.358	                 	-4.35818388	HD190102        	301.07542	-26.32954	5809	HD190102        	HD 190102                	20 04 18.0999011027 -26 19 46.347878967	G1V              	0
301.1942742	1.1560897	460	HIP98878 	G5                  	0.705	5.084995658	30.13	0.17	0.17	-4.926011718	HIP98878        	301.19427	1.15609	5810	HIP98878        	HD 190412                	20 04 46.6257735449 +01 09 21.923159701	G6/8V            	0
301.1942742	1.1560897	461	HD190412 	tmp                 	0.705	5.084995658	30.13	                 	0.193666667	-4.824809144	HD190412        	301.19427	1.15609	5811	HD190412        	HD 190412                	20 04 46.6257735449 +01 09 21.923159701	G6/8V            	0
301.2907297	38.4784867	2051	HD190771 	G2V                 	0.650000095	4.783992061	52.82	0.348428571	0.3631	-4.37318052	HD190771        	301.29073	38.47849	5812	HD190771        	HD 190771                	20 05 09.7751399814 +38 28 42.552259617	G2V              	0
301.2907297	38.4784867	2052	HIP98921 	G2V                 	0.654	4.800969598	52.99	0.35	0.35	-4.397785141	HIP98921        	301.29073	38.47849	5813	HIP98921        	HD 190771                	20 05 09.7751399814 +38 28 42.552259617	G2V              	0
301.2907297	38.4784867	2053	HD190771 	G2V                 	0.654	4.800969598	52.99	                 	0.3542	-4.391043671	HD190771        	301.29073	38.47849	5814	HD190771        	HD 190771                	20 05 09.7751399814 +38 28 42.552259617	G2V              	0
301.3865219	-67.3208969	5920	HD189567 	G2V                 	0.648	4.828319731	56.45	0.185	                 	-4.806474828	HD189567        	301.38652	-67.3209	5815	HD189567        	HD 189567                	20 05 32.7652367983 -67 19 15.228862402	G2V              	1
301.3865219	-67.3208969	5921	HD189567 	G2V                 	0.648	4.828319731	56.45	0.127155164	0.126890875	-5.165562522	HD189567        	301.38652	-67.3209	5816	HD189567        	HD 189567                	20 05 32.7652367983 -67 19 15.228862402	G2V              	1
301.3865219	-67.3208969	5922	HIP98959 	G2 V                	0.648	4.828319731	56.45	0.186	                 	-4.802290557	HIP98959        	301.38652	-67.3209	5817	HIP98959        	HD 189567                	20 05 32.7652367983 -67 19 15.228862402	G2V              	1
301.3901356	3.50276	3549	HD190594 	G5                  	0.776	5.179311077	23.22	                 	0.175	-4.97100927	HD190594        	301.39014	3.50276	5818	HD190594        	HD 190594                	20 05 33.6325222002 +03 30 09.935819423	G8IV             	0
301.4184658	48.5668133	2069	HD191022 	G0                  	0.661	3.954899684	20.09	                 	0.146647059	-5.018754613	HD191022        	301.41847	48.56681	5819	HD191022        	HD 191022                	20 05 40.4318091053 +48 34 00.527716221	G0               	0
301.4184658	48.5668133	2070	HIP98978 	G0                  	0.661	3.954899684	20.09	0.153	0.153	-4.9784572	HIP98978        	301.41847	48.56681	5820	HIP98978        	HD 191022                	20 05 40.4318091053 +48 34 00.527716221	G0               	0
301.5995492	-14.9121333	646	HD190613 	G4V                 	0.629	4.479208033	18.7	                 	0.145	-5.003937144	HD190613        	301.59955	-14.91213	5821	HD190613        	HD 190613                	20 06 23.8917784239 -14 54 43.679523140	G3/5V            	0
301.6168064	-31.5691492	945	HD190528 	G2V                 	0.646	3.063784723	9.88	0.366	                 	-4.364836492	HD190528        	301.61681	-31.56915	5822	HD190528        	HD 190528                	20 06 28.0335082089 -31 34 08.936661889	G2V              	0
301.7083347	-56.2551092	6786	HD190220 	G3V                 	0.66	3.902475822	11.13	0.168	                 	-4.895067509	HD190220        	301.70833	-56.25511	5823	HD190220        	HD 190220                	20 06 50.00034 -56 15 18.3930          	G3V              	0
301.8319575	-35.5386331	5302	HD190647 	G5V                 	0.743	4.108804584	18.44	0.152	                 	-5.056821051	HD190647        	301.83196	-35.53863	5824	HD190647        	HD 190647                	20 07 19.6698192687 -35 32 19.078587550	G5V              	1
301.8319575	-35.5386331	5303	HD190647 	G5V                 	0.743	4.108804584	18.44	                 	0.147	-5.087356965	HD190647        	301.83196	-35.53863	5825	HD190647        	HD 190647                	20 07 19.6698192687 -35 32 19.078587550	G5V              	1
301.8962092	-55.0160144	1231	HIP99137 	F9 V CH-0.4         	0.53	4.431378473	43.08	0.291	                 	-4.399387971	HIP99137        	301.89621	-55.01601	5826	HIP99137        	HD 190422                	20 07 35.0902177140 -55 00 57.652458380	F9VCH-0.4        	0
301.8962092	-55.0160144	1232	HD190422 	F9VCH-0.4           	0.53	4.431378473	43.08	0.333	                 	-4.318951858	HD190422        	301.89621	-55.01601	5827	HD190422        	HD 190422                	20 07 35.0902177140 -55 00 57.652458380	F9VCH-0.4        	0
301.9140819	-20.8328294	700	HD190821 	G4V                 	0.664	3.282558361	9.92	                 	0.167785714	-4.899676041	HD190821        	301.91408	-20.83283	5828	HD190821        	HD 190821                	20 07 39.3796999972 -20 49 58.186052596	G3/5V            	0
302.0132917	-67.7470528	1298	HD190125 	G5V                 	0.708	4.282036609	11.76	                 	0.278	-4.587158488	HD190125        	302.01329	-67.74705	5829	HD190125        	HD 190125                	20 08 03.1899904776 -67 44 49.389672500	G5V              	0
302.1015278	6.6787367	3557	HIP99205 	tmp                 	1.169	7.620869317	36.49	                 	0.853333333	-4.53617062	HIP99205        	302.10153	6.67874	5830	HIP99205        	BD+06 4450               	20 08 24.3666516874 +06 40 43.452347447	K8               	0
302.1089808	-28.89907	890	HD190931 	K1V                 	0.76	5.646524581	15.97	                 	0.4611	-4.359874968	HD190931        	302.10898	-28.89907	5831	HD190931        	HD 190931                	20 08 26.1553986212 -28 53 56.652093378	K1V              	0
302.1817061	-66.1820675	5926	HD190248 	G8IV                	0.751	4.620641309	163.73	0.1654	                 	-4.99181012	HD190248        	302.18171	-66.18207	5832	HD190248        	* del Pav                	20 08 43.6094697 -66 10 55.443275      	G8IV             	0
302.1817061	-66.1820675	5927	HD190248 	G8IV                	0.751	4.620641309	163.73	0.10778048	0.106004804	-5.486465819	HD190248        	302.18171	-66.18207	5833	HD190248        	* del Pav                	20 08 43.6094697 -66 10 55.443275      	G8IV             	0
302.1817061	-66.1820675	5928	HIP99240 	G8 IV               	0.751	4.620641309	163.73	0.149	                 	-5.082104225	HIP99240        	302.18171	-66.18207	5834	HIP99240        	* del Pav                	20 08 43.6094697 -66 10 55.443275      	G8IV             	0
302.40195	-14.2869128	5929	HIP99322 	K5- V               	1.137	7.240863303	31.49	0.668	                 	-4.614892036	HIP99322        	302.40195	-14.28691	5835	HIP99322        	HD 191285                	20 09 36.4680186675 -14 17 12.886419514	K3/4V            	0
302.4208803	-3.1290108	3524	HIP99332 	tmp                 	1.184	7.039108767	31.32	                 	0.714111111	-4.637537541	HIP99332        	302.42088	-3.12901	5836	HIP99332        	BD-03 4797               	20 09 41.0112814351 -03 07 44.439137254	K4               	0
302.4506769	-51.7182411	1205	HIP99344 	G7 V                	0.708	5.451523441	25.96	0.153	                 	-5.019388036	HIP99344        	302.45068	-51.71824	5837	HIP99344        	HD 190954                	20 09 48.1624347567 -51 43 05.667881688	G7V              	0
302.4506769	-51.7182411	1206	HD190954 	G7V                 	0.708	5.451523441	25.96	0.123872791	0.124474674	-5.2334705	HD190954        	302.45068	-51.71824	5838	HD190954        	HD 190954                	20 09 48.1624347567 -51 43 05.667881688	G7V              	0
302.4860294	20.9150261	1904	HD191570 	F5IV                	0.370000362	3.242868447	22.15	0.234222222	0.2324	-4.468011012	HD191570        	302.48603	20.91503	5839	HD191570        	* tet Sge                	20 09 56.6470474469 +20 54 54.093791464	F3V              	0
302.5555281	43.9455742	6787	HD191854 	G4V+G8V             	0.690000534	3.897944572	19.48	0.15695	0.1564	-4.983628819	HD191854        	302.55553	43.94557	5840	HD191854        	HD 191854                	20 10 13.32676 +43 56 44.0669          	G4V+G8V          	0
302.5815461	-20.4934358	5930	HIP99385 	K6Vk                	1.296	7.934783999	63.82	1.298	1.298	-4.491212685	HIP99385        	302.58155	-20.49344	5841	HIP99385        	HD 191391                	20 10 19.5710504689 -20 29 36.369442209	K6Vk             	1
302.5815461	-20.4934358	5931	HIP99385 	K6 V k              	1.296	7.934783999	63.82	1.585	                 	-4.400706294	HIP99385        	302.58155	-20.49344	5842	HIP99385        	HD 191391                	20 10 19.5710504689 -20 29 36.369442209	K6Vk             	1
302.5815461	-20.4934358	5932	HIP99385 	tmp                 	1.296	7.934783999	63.82	                 	1.10825	-4.563427287	HIP99385        	302.58155	-20.49344	5843	HIP99385        	HD 191391                	20 10 19.5710504689 -20 29 36.369442209	K6Vk             	1
302.7006775	23.9651411	1908	BD+233912	tmp                 	0.429999352	3.760708969	      	                 	0.21	-4.55979994	BD+233912       	302.70068	23.96514	5844	BD+233912       	HD 345957                	20 10 48.1626273226 +23 57 54.507927464	G0V:             	0
302.7184075	77.2389719	17	HIP99427 	K7V                 	1.32	7.753679413	59.53	0.892083333	0.885	-4.695806874	HIP99427        	302.71841	77.23897	5845	HIP99427        	HD 193202                	20 10 52.4177974242 +77 14 20.299363695	K7V              	0
302.7184075	77.2389719	18	HD193202 	K7V                 	1.319999695	7.737202548	59.08	0.8785	0.8785	-4.699238258	HD193202        	302.71841	77.23897	5846	HD193202        	HD 193202                	20 10 52.4177974242 +77 14 20.299363695	K7V              	0
