#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:26:49 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/612/A99/ngc2451
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2451}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ngc2451
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2451:
#Name: J/A+A/612/A99/ngc2451
#Title: Parameters for NGC2451
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07471604-3715356;NGC2451;GIRAFFE; 5012;  52;   2.690;        ;  -0.239;   0.015; ;  58.800;        ;   0;   1.021;   0.006; 117.186;   0.260;      ;      ;1405;116.81683;-37.25989
07471614-3747352;NGC2451;GIRAFFE; 3867;  77;   4.528;   0.163;  -0.086;   0.097; ; 104.800;        ;   0;   0.835;   0.006;  27.947;   0.256; 0.155; 0.038;1406;116.81725;-37.79311
07471651-3748332;NGC2451;GIRAFFE; 4613;   4;   2.560;   0.060;  -0.042;   0.003;<;  41.900;        ;   3;   1.008;   0.004; 102.196;   0.242;      ;      ;1407;116.81879;-37.80922
07471652-3712168;NGC2451;GIRAFFE; 3455; 155;   4.115;        ;  -0.270;        ;<; 100.000;        ;   3;   0.847;   0.010;  22.455;   0.352; 0.813; 0.022;1408;116.81883;-37.20467
07471760-3856090;NGC2451;GIRAFFE; 4961;  72;   2.594;        ;  -0.156;   0.188;<;  34.300;        ;   3;   1.021;   0.005;  97.199;   0.248;      ;      ;1409;116.82333;-38.93583
07471765-3725183;NGC2451;GIRAFFE; 4605; 165;   3.289;        ;   0.109;   0.060;<;  51.700;        ;   3;   0.993;   0.004;  50.014;   0.241;      ;      ;1410;116.82354;-37.42175
07471789-3739517;NGC2451;GIRAFFE; 4644;   7;   2.737;   0.074;   0.168;   0.045;<;  44.700;        ;   3;   1.009;   0.003;  22.568;   0.240;      ;      ;1411;116.82454;-37.66436
07471792-3729509;NGC2451;GIRAFFE; 4883;  78;   2.676;   0.082;  -0.089;   0.105; ;  54.700;   3.828;   0;   1.013;   0.004;  37.258;   0.244;      ;      ;1412;116.82467;-37.49747
07471802-3715392;NGC2451;GIRAFFE; 4823;  41;   2.661;   0.083;  -0.067;   0.032;<;  24.600;        ;   3;   1.017;   0.007;  97.475;   0.256;      ;      ;1413;116.82508;-37.26089
07471823-3750172;NGC2451;GIRAFFE; 5037;  87;   3.215;   0.104;  -0.038;   0.087; ;  43.600;        ;   0;   1.006;   0.004;  17.505;   0.243;      ;      ;1414;116.82596;-37.83811
07471827-3730418;NGC2451;GIRAFFE; 5164;  25;   3.300;        ;  -0.294;   0.020; ;  50.100;        ;   0;   1.001;   0.005;  73.287;   0.251;      ;      ;1415;116.82612;-37.51161
07471850-3715088;NGC2451;GIRAFFE; 4897; 229;   2.511;        ;  -0.181;   0.178;<;  22.300;        ;   3;   1.015;   0.004;  45.328;   0.244;      ;      ;1416;116.82708;-37.25244
07471940-3854024;NGC2451;GIRAFFE; 5019;    ;   2.664;        ;  -0.280;        ;<;  15.400;        ;   3;   1.005;   0.008;  76.664;   0.338;      ;      ;1417;116.83083;-38.90067
07472001-3720377;NGC2451;GIRAFFE; 4083; 214;   4.452;   0.155;  -0.029;   0.160; ;  67.867;  16.040;   0;   0.867;   0.004;  16.564;   0.242; 0.018; 0.773;1418;116.83337;-37.34381
07472008-3740126;NGC2451;GIRAFFE; 4960; 211;   3.110;        ;  -0.144;   0.202;<;  27.700;        ;   3;   1.018;   0.003;  82.617;   0.241;      ;      ;1419;116.83367;-37.67017
07472069-3713188;NGC2451;GIRAFFE; 5092;  61;   2.903;        ;  -0.213;   0.220;<;  30.800;        ;   3;   1.009;   0.006;  65.465;   0.254;      ;      ;1420;116.83621;-37.22189
07472094-3748199;NGC2451;GIRAFFE; 4863;  13;   2.880;   0.178;   0.078;   0.002;<;  45.900;        ;   3;   1.006;   0.005;   8.268;   0.245;      ;      ;1421;116.83725;-37.80553
07472130-3722557;NGC2451;GIRAFFE; 4947; 147;   3.220;        ;  -0.350;   0.141;<;  13.900;        ;   3;   1.020;   0.003;  77.059;   0.243;      ;      ;1422;116.83875;-37.38214
07472153-3747373;NGC2451;GIRAFFE; 5639;  51;   3.786;   0.087;   0.105;   0.011;<;  11.100;        ;   3;   0.999;   0.003;  63.833;   0.242;      ;      ;1423;116.83971;-37.79369
07472290-3859490;NGC2451;GIRAFFE; 4916; 148;   2.557;        ;  -0.205;   0.204;<;  14.300;        ;   3;   1.014;   0.004;  88.057;   0.243;      ;      ;1424;116.84542;-38.99694
07472308-3859204;NGC2451;GIRAFFE; 4823; 151;   2.509;   0.179;  -0.216;   0.135;<;  17.000;        ;   3;   1.017;   0.003;  62.068;   0.241;      ;      ;1425;116.84617;-38.98900
07472336-3737581;NGC2451;GIRAFFE; 4321; 225;   4.602;   0.106;  -0.156;   0.059; ;  70.500;        ;   0;   0.883;   0.007;  47.814;   0.257;      ;      ;1426;116.84733;-37.63281
07472344-3743090;NGC2451;GIRAFFE; 5035;  90;   3.110;        ;   0.052;   0.011; ;  50.433;   7.393;   0;   0.993;   0.003;  24.409;   0.241;      ;      ;1427;116.84767;-37.71917
07472350-3730233;NGC2451;GIRAFFE; 5206;   1;   2.873;        ;  -0.172;   0.144; ;  53.250;   5.050;   0;   1.017;   0.007;  72.350;   0.263;      ;      ;1428;116.84792;-37.50647
07472390-3712373;NGC2451;GIRAFFE; 4804; 183;   2.497;        ;  -0.179;   0.157;<;  17.300;        ;   3;   1.013;   0.004;  97.495;   0.242;      ;      ;1429;116.84958;-37.21036
07472390-3856376;NGC2451;GIRAFFE; 5340; 188;   2.861;        ;  -0.158;   0.088; ; 140.933;  12.974;   0;   1.021;   0.008; 132.906;   0.265;      ;      ;1430;116.84958;-38.94378
07472393-3853103;NGC2451;GIRAFFE; 3500; 109;   4.329;        ;  -0.250;        ;<; 100.000;        ;   3;   0.824;   0.010;  10.672;   0.370; 0.018; 0.183;1431;116.84971;-38.88619
07472469-3715219;NGC2451;GIRAFFE; 4284; 242;   4.526;   0.036;  -0.054;   0.074;<;  32.400;        ;   3;   0.883;   0.007;   3.535;   0.261;      ;      ;1432;116.85287;-37.25608
07472488-3747533;NGC2451;GIRAFFE; 5117;  61;   2.826;        ;  -0.253;   0.024; ;  17.350;   2.820;   0;   1.021;   0.006; 104.615;   0.253;      ;      ;1433;116.85367;-37.79814
07472497-3724158;NGC2451;GIRAFFE; 4121; 350;   4.428;   0.199;  -0.088;   0.117;<;  46.000;        ;   3;   0.861;   0.012;  39.018;   0.369; 0.025; 0.019;1434;116.85404;-37.40439
07472589-3854573;NGC2451;GIRAFFE; 5072; 122;   2.782;        ;  -0.108;   0.174;<;  17.800;        ;   3;   1.012;   0.005;  35.669;   0.251;      ;      ;1435;116.85787;-38.91592
07472594-3750266;NGC2451;GIRAFFE; 4878;  73;   2.545;        ;  -0.157;   0.103; ;  52.467;  11.256;   0;   1.023;   0.005;  81.809;   0.246;      ;      ;1436;116.85808;-37.84072
07472613-3721161;NGC2451;GIRAFFE; 4954; 190;   3.269;        ;  -0.201;   0.160;<;  24.200;        ;   3;   1.017;   0.003;  69.378;   0.242;      ;      ;1437;116.85887;-37.35447
07472648-3715344;NGC2451;GIRAFFE; 4655; 297;   3.481;        ;  -0.299;   0.210;<;  36.100;        ;   3;   1.021;   0.011; 141.609;   0.319;      ;      ;1438;116.86033;-37.25956
07472651-3748599;NGC2451;GIRAFFE; 4858;  80;   2.681;   0.092;  -0.100;   0.029;<;  31.100;        ;   3;   1.013;   0.003;  81.094;   0.241;      ;      ;1439;116.86046;-37.81664
07472652-3732354;NGC2451;GIRAFFE; 4897; 100;   2.689;        ;  -0.076;   0.053;<;  27.300;        ;   3;   1.015;   0.003;  76.006;   0.241;      ;      ;1440;116.86050;-37.54317
07472743-3755531;NGC2451;GIRAFFE; 4511; 154;   4.561;   0.092;   0.029;   0.147;<;  21.700;        ;   3;   0.920;   0.006;  -0.617;   0.252;      ;      ;1441;116.86429;-37.93142
07472764-3738271;NGC2451;GIRAFFE; 4938;  55;   3.109;        ;  -0.132;   0.062; ;  61.250;   2.415;   0;   1.021;   0.003;  50.453;   0.241;      ;      ;1442;116.86517;-37.64086
07472788-3714433;NGC2451;GIRAFFE; 5248; 126;   3.373;   0.070;  -0.069;   0.058;<;  26.100;        ;   3;   1.010;   0.005;  94.822;   0.247;      ;      ;1443;116.86617;-37.24536
07472808-3746547;NGC2451;GIRAFFE; 4803;  38;   2.603;   0.100;  -0.115;   0.037;<;  21.800;        ;   3;   1.017;   0.004;  53.856;   0.265;      ;      ;1444;116.86700;-37.78186
07472830-3905437;NGC2451;GIRAFFE; 4772;  76;   2.552;   0.077;  -0.069;   0.027;<;  30.700;        ;   3;   1.026;   0.004;  98.437;   0.241;      ;      ;1445;116.86792;-39.09547
07472841-3850499;NGC2451;GIRAFFE; 5398;  49;   3.059;        ;  -0.038;   0.191; ; 117.400;   4.490;   0;   1.014;   0.006;  87.735;   0.252;      ;      ;1446;116.86837;-38.84719
07472871-3718209;NGC2451;GIRAFFE; 5115;    ;   3.820;        ;  -0.040;        ; ; 264.350;   1.775;   0;   0.969;   0.002;  23.542;   0.241; 0.860; 0.016;1447;116.86962;-37.30581
07472926-3715177;NGC2451;GIRAFFE; 4891; 163;   3.075;        ;  -0.093;   0.113; ;  23.800;        ;   0;   1.015;   0.007;  77.058;   0.254;      ;      ;1448;116.87192;-37.25492
07472930-3748147;NGC2451;GIRAFFE; 3541;  79;   4.374;        ;  -0.250;        ;<; 100.000;        ;   3;   0.817;   0.010;  56.881;   0.289; 0.016; 0.018;1449;116.87208;-37.80408
07472944-3714495;NGC2451;GIRAFFE; 5131;  91;   3.066;        ;   0.022;   0.138; ;  51.933;   3.723;   0;   1.008;   0.006;   9.751;   0.252;      ;      ;1450;116.87267;-37.24708
07472972-3733084;NGC2451;GIRAFFE; 5179;  82;   3.421;   0.184;  -0.179;   0.123; ;  30.400;   5.735;   0;   1.006;   0.003;  46.070;   0.242;      ;      ;1451;116.87383;-37.55233
07473035-3746582;NGC2451;GIRAFFE; 4805;  93;   2.477;   0.131;  -0.372;   0.127;<;  10.300;        ;   3;   1.012;   0.006; 104.316;   0.252;      ;      ;1452;116.87646;-37.78283
07473066-3905249;NGC2451;GIRAFFE; 5155;  11;   3.620;   0.021;  -0.060;   0.091;<;  18.400;        ;   3;   1.000;   0.003;  21.447;   0.242;      ;      ;1453;116.87775;-39.09025
07473076-3751193;NGC2451;GIRAFFE; 4748;  46;   2.395;   0.125;  -0.274;   0.165;<;  30.900;        ;   3;   1.014;   0.006; 112.437;   0.250;      ;      ;1454;116.87817;-37.85536
07473111-3753081;NGC2451;GIRAFFE; 6612;  98;   3.800;        ;  -0.028;   0.056; ;   8.100;        ;   0;        ;        ;   1.783;   0.375; 0.013; 0.053;1455;116.87962;-37.88558
07473132-3740029;NGC2451;GIRAFFE; 4729; 108;   2.326;   0.074;  -0.171;   0.092; ;  39.500;        ;   0;   1.032;   0.009; 164.177;   0.269;      ;      ;1456;116.88050;-37.66747
07473192-3901246;NGC2451;GIRAFFE; 5055; 208;   2.981;        ;  -0.618;   0.081; ;  30.100;        ;   0;   1.015;   0.007; 133.910;   0.271;      ;      ;1457;116.88300;-39.02350
07473212-3854056;NGC2451;GIRAFFE; 5067;    ;   2.414;        ;  -0.410;        ; ;  40.200;        ;    ;   1.017;        ; 105.575;   0.316;      ;      ;1458;116.88383;-38.90156
07473217-3859008;NGC2451;GIRAFFE; 4766;  72;   3.781;        ;  -0.588;   0.003;<;  58.100;        ;   3;   1.016;   0.007; 130.396;   0.268;      ;      ;1459;116.88404;-38.98356
07473239-3726534;NGC2451;GIRAFFE; 4974;   3;   2.920;        ;  -0.366;   0.164; ;  56.700;        ;   0;   1.008;   0.008; 105.707;   0.283;      ;      ;1460;116.88496;-37.44817
07473239-3730380;NGC2451;GIRAFFE; 3490;   7;   4.694;   0.039;  -0.270;        ;<; 111.200;        ;   3;   0.804;   0.014;  16.999;   1.564; 0.023; 0.804;1461;116.88496;-37.51056
07473240-3851581;NGC2451;GIRAFFE; 5313; 219;   3.564;   0.183;  -0.021;   0.053; ;  55.400;        ;   0;   0.999;   0.008;  62.320;   0.278;      ;      ;1462;116.88500;-38.86614
07473274-3715023;NGC2451;GIRAFFE; 5530;  41;   3.344;        ;  -0.149;   0.057; ;  31.000;        ;   0;   1.008;   0.005;  39.127;   0.252;      ;      ;1463;116.88642;-37.25064
07473317-3753472;NGC2451;GIRAFFE; 5132;    ;   4.158;        ;  -0.040;        ; ;  63.000;        ;   0;   0.961;   0.013;  24.220;   0.365;      ;      ;1464;116.88821;-37.89644
07473330-3718196;NGC2451;GIRAFFE; 4971; 193;   2.524;        ;  -0.234;   0.281;<;  22.900;        ;   3;   1.013;   0.003;  97.561;   0.243;      ;      ;1465;116.88875;-37.30544
07473370-3732318;NGC2451;GIRAFFE; 5158;    ;   3.416;        ;  -0.142;        ;<;  36.800;        ;   3;   1.005;   0.004;  62.649;   0.245;      ;      ;1466;116.89042;-37.54217
07473400-3902202;NGC2451;GIRAFFE; 3486;  93;   4.590;   0.195;  -0.240;        ; ; 127.300;        ;   0;   0.818;   0.005;  31.364;   0.243; 0.069; 0.032;1467;116.89167;-39.03894
07473433-3742549;NGC2451;GIRAFFE; 3666;  67;   4.602;   0.120;  -0.200;        ; ; 164.100;        ;   0;   0.802;   0.006;  23.281;   0.249; 0.871; 0.012;1468;116.89304;-37.71525
07473437-3749274;NGC2451;GIRAFFE; 3726;    ;   4.380;        ;   0.275;        ;<; 100.000;        ;   3;   0.829;   0.018;  82.124;   0.413; 0.032; 0.040;1469;116.89321;-37.82428
07473484-3723045;NGC2451;GIRAFFE; 5185;   7;   3.685;   0.194;  -0.068;   0.040;<;  19.100;        ;   3;   1.004;   0.005;  10.464;   0.251;      ;      ;1470;116.89517;-37.38458
07473524-3746359;NGC2451;GIRAFFE; 5144;    ;   3.775;        ;  -0.230;        ;<;  23.100;        ;   3;   0.997;   0.006;  30.460;   0.255;      ;      ;1471;116.89683;-37.77664
07473538-3904355;NGC2451;GIRAFFE; 4660;   3;   2.018;   0.051;  -0.555;   0.008;<;  20.000;        ;   3;   1.019;   0.006; 118.489;   0.250;      ;      ;1472;116.89742;-39.07653
07473551-3714516;NGC2451;GIRAFFE; 4889;  16;   2.276;        ;  -0.290;   0.159; ;  71.800;        ;   0;   1.071;   0.008; 127.515;   0.281;      ;      ;1473;116.89796;-37.24767
07473576-3739539;NGC2451;GIRAFFE; 5058;  66;   2.769;        ;  -0.197;   0.136;<;  17.900;        ;   3;   1.013;   0.005;  92.227;   0.249;      ;      ;1474;116.89900;-37.66497
07473612-3739223;NGC2451;GIRAFFE; 4726;  35;   2.749;   0.009;  -0.256;   0.038; ;  56.400;        ;   0;   1.006;   0.007; 115.268;   0.255;      ;      ;1475;116.90050;-37.65619
07473768-3745020;NGC2451;GIRAFFE; 4760;  92;   2.548;   0.097;  -0.088;   0.056;<;  21.100;        ;   3;   1.014;   0.004;  53.691;   0.242;      ;      ;1476;116.90700;-37.75056
07473825-3737370;NGC2451;GIRAFFE; 5137;  78;   2.850;        ;  -0.328;   0.072; ;  44.000;        ;   0;   1.015;   0.006; 101.981;   0.265;      ;      ;1477;116.90937;-37.62694
07473843-3856513;NGC2451;GIRAFFE; 4794;  35;   2.648;   0.009;  -0.037;   0.018;<;  45.800;        ;   3;   1.012;   0.004; 106.466;   0.242;      ;      ;1478;116.91012;-38.94758
07473857-3726304;NGC2451;GIRAFFE; 5069;  12;   2.581;        ;  -0.630;   0.227; ;  54.200;   4.849;   0;   1.022;   0.004; 127.407;   0.284;      ;      ;1479;116.91071;-37.44178
07473874-3733204;NGC2451;GIRAFFE; 4839;  41;   3.061;   0.097;  -0.053;   0.096;<;  29.400;        ;   3;   1.001;   0.006;  96.322;   0.247;      ;      ;1480;116.91142;-37.55567
07473875-3906471;NGC2451;GIRAFFE; 4796; 206;   2.533;        ;  -0.695;   0.249;<;  42.500;        ;   3;   1.026;   0.007; 120.611;   0.286;      ;      ;1481;116.91146;-39.11308
07473956-3905228;NGC2451;GIRAFFE; 4909; 138;   2.599;        ;  -0.344;   0.132; ;  30.800;   2.380;   0;   1.011;   0.004; 113.640;   0.245;      ;      ;1482;116.91483;-39.08967
07473961-3746294;NGC2451;GIRAFFE; 4893; 160;   2.610;   0.079;  -0.200;   0.126; ;  28.000;   3.305;   0;   1.023;   0.007; 138.383;   0.258;      ;      ;1483;116.91504;-37.77483
07474017-3744189;NGC2451;GIRAFFE; 3456;  89;   4.793;   0.025;  -0.220;        ;<; 100.000;        ;   3;   0.788;   0.012;  53.647;   0.305; 0.012; 0.013;1484;116.91737;-37.73858
07474057-3738276;NGC2451;GIRAFFE; 4822; 354;   3.070;        ;  -0.254;   0.324;<;   8.900;        ;   3;   1.015;   0.007;  89.960;   0.342;      ;      ;1485;116.91904;-37.64100
07474199-3719099;NGC2451;GIRAFFE; 5064; 109;   2.913;        ;  -0.052;   0.078;<;  26.000;        ;   3;   1.011;   0.004;  44.134;   0.243;      ;      ;1486;116.92496;-37.31942
07474261-3739365;NGC2451;GIRAFFE; 4215;  60;   4.550;        ;  -0.241;   0.108;<;  19.200;        ;   3;   0.905;   0.005;  65.508;   0.249;      ;      ;1487;116.92754;-37.66014
07474308-3716024;NGC2451;GIRAFFE; 4944;    ;   4.451;        ;  -0.330;        ;<;  63.100;        ;   3;   0.954;   0.020;  -1.946;   0.551;      ;      ;1488;116.92950;-37.26733
07474309-3744010;NGC2451;GIRAFFE; 3496;  48;   4.633;   0.136;  -0.230;        ; ;  92.400;        ;   0;   0.821;   0.007;  36.874;   0.313; 0.034; 0.023;1489;116.92954;-37.73361
07474325-3750178;NGC2451;GIRAFFE; 4913;   5;   2.731;   0.117;  -0.200;   0.159;<;  19.800;        ;   3;   1.012;   0.004; 104.855;   0.246;      ;      ;1490;116.93021;-37.83828
07474339-3746008;NGC2451;GIRAFFE; 4912; 129;   3.271;   0.150;  -0.099;   0.106;<;  35.100;        ;   3;   0.996;   0.004; 110.533;   0.243;      ;      ;1491;116.93079;-37.76689
07474345-3730496;NGC2451;GIRAFFE; 5019;  46;   2.725;        ;  -0.334;   0.114;<;   9.600;        ;   3;   1.012;   0.003; 137.425;   0.241;      ;      ;1492;116.93104;-37.51378
07474385-3744473;NGC2451;GIRAFFE; 4777;   5;   2.573;   0.118;  -0.037;   0.039; ; 157.533;   8.849;   0;   1.026;   0.004; 120.422;   0.241;      ;      ;1493;116.93271;-37.74647
07474393-3906086;NGC2451;GIRAFFE; 4681;  46;   2.127;   0.013;  -0.329;   0.116; ;  40.900;        ;   0;   1.033;   0.006; 101.527;   0.252;      ;      ;1494;116.93304;-39.10239
07474407-3749059;NGC2451;GIRAFFE; 5070;  91;   2.809;        ;  -0.254;   0.036; ;  17.400;        ;   0;   1.021;   0.008; 108.823;   0.263;      ;      ;1495;116.93362;-37.81831
07474456-3904417;NGC2451;GIRAFFE; 4943;  17;   2.673;   0.005;  -0.091;   0.013;<;  22.000;        ;   3;   1.021;   0.004; 112.611;   0.244;      ;      ;1496;116.93567;-39.07825
07474464-3744530;NGC2451;GIRAFFE; 4032; 272;   4.258;        ;   0.145;   0.288; ;  51.800;        ;   0;   0.854;   0.007;  25.511;   0.248; 0.543; 0.029;1497;116.93600;-37.74806
07474464-3806033;NGC2451;GIRAFFE; 4874;   4;   2.718;   0.068;  -0.121;   0.076;<;  32.600;        ;   3;   1.013;   0.005;  77.271;   0.247;      ;      ;1498;116.93600;-38.10092
07474496-3746010;NGC2451;GIRAFFE; 5017; 139;   2.633;        ;  -0.144;   0.114;<;  22.900;        ;   3;   1.022;   0.004;  48.661;   0.245;      ;      ;1499;116.93733;-37.76694
07474618-3729244;NGC2451;GIRAFFE; 5981; 159;   4.283;   0.018;   0.216;   0.086; ;  58.867;   1.610;   0;   0.992;   0.002;  23.823;   0.242;      ;      ;1500;116.94242;-37.49011
07474676-3732021;NGC2451;GIRAFFE; 4973; 149;   3.570;        ;  -0.246;   0.151; ;  37.600;        ;   0;   1.008;   0.007;  86.819;   0.266;      ;      ;1501;116.94483;-37.53392
07474684-3730274;NGC2451;GIRAFFE; 4032; 106;   4.577;   0.023;  -0.200;   0.060; ;  80.100;        ;   0;   0.851;   0.006;  51.448;   0.257; 0.012; 0.013;1502;116.94517;-37.50761
07474711-3734261;NGC2451;GIRAFFE; 3614;  53;   4.043;        ;  -0.210;        ;<; 100.000;        ;   3;   0.848;   0.007;  24.298;   0.249; 0.804; 0.015;1503;116.94629;-37.57392
07474726-3718347;NGC2451;GIRAFFE; 5070; 128;   3.110;        ;  -0.087;   0.137;<;  21.700;        ;   3;   1.021;   0.005; 106.635;   0.247;      ;      ;1504;116.94692;-37.30964
07474793-3744169;NGC2451;GIRAFFE; 4951; 222;   2.474;        ;  -0.173;   0.260;<;  26.500;        ;   3;   1.018;   0.005;  86.701;   0.249;      ;      ;1505;116.94971;-37.73803
07474811-3728345;NGC2451;GIRAFFE; 4162; 104;   4.596;   0.075;  -0.162;   0.025;<;  21.200;        ;   3;   0.873;   0.004;  21.448;   0.245; 0.602; 0.057;1506;116.95046;-37.47625
07474813-3809411;NGC2451;GIRAFFE; 4773;  17;   2.656;   0.073;  -0.052;   0.025;<;  33.500;        ;   3;   1.013;   0.007;  98.504;   0.252;      ;      ;1507;116.95054;-38.16142
07474819-3903041;NGC2451;GIRAFFE; 4788;  40;   2.730;        ;  -0.031;   0.053;<;  21.500;        ;   3;   1.003;   0.006;  91.222;   0.247;      ;      ;1508;116.95079;-39.05114
07474826-3805337;NGC2451;GIRAFFE; 5005; 101;   2.870;   0.042;  -0.246;   0.131;<;  41.100;        ;   3;   1.016;   0.008; 108.781;   0.267;      ;      ;1509;116.95108;-38.09269
07474828-3714309;NGC2451;GIRAFFE; 5297; 173;   4.202;   0.138;   0.080;   0.104;<;  21.600;        ;   3;   0.985;   0.004;  -4.303;   0.244;      ;      ;1510;116.95117;-37.24192
07474842-3737328;NGC2451;GIRAFFE; 4782;  28;   2.760;        ;   0.013;   0.086;<;  48.000;        ;   3;   0.999;   0.008;  26.001;   0.254;      ;      ;1511;116.95175;-37.62578
07474846-3856558;NGC2451;GIRAFFE; 4998;   3;   2.828;   0.155;  -0.305;   0.034; ;  19.100;        ;   0;   1.017;   0.006; 111.514;   0.254;      ;      ;1512;116.95192;-38.94883
07474877-3806027;NGC2451;GIRAFFE; 4993; 120;   2.877;        ;  -0.257;   0.171;<;  14.100;        ;   3;   1.007;   0.005;  76.829;   0.248;      ;      ;1513;116.95321;-38.10075
07474896-3738441;NGC2451;GIRAFFE; 5159;  65;   2.922;        ;  -0.150;   0.124;<;  33.100;        ;   3;   1.014;   0.005;  95.127;   0.250;      ;      ;1514;116.95400;-37.64558
07474934-3742152;NGC2451;GIRAFFE; 4997;   9;   2.924;   0.179;  -0.076;   0.069;<;  17.000;        ;   3;   1.019;   0.004;  52.344;   0.243;      ;      ;1515;116.95558;-37.70422
07475010-3749317;NGC2451;GIRAFFE; 5073;  72;   3.612;   0.029;   0.017;   0.004;<;  36.900;        ;   3;   0.998;   0.005;  46.205;   0.247;      ;      ;1516;116.95875;-37.82547
07475029-3718172;NGC2451;GIRAFFE; 5004; 198;   3.410;        ;  -0.121;   0.197;<;  29.900;        ;   3;   1.014;   0.004;  30.348;   0.246;      ;      ;1517;116.95954;-37.30478
07475056-3806304;NGC2451;GIRAFFE; 4417; 127;   4.471;   0.139;  -0.051;   0.103; ;  20.050;   2.840;   0;   0.924;   0.004;  61.142;   0.244;      ;      ;1518;116.96067;-38.10844
07475057-3743417;NGC2451;GIRAFFE; 4783;  42;   2.433;        ;  -0.345;   0.085;<;  16.600;        ;   3;   1.006;   0.006; 124.445;   0.250;      ;      ;1519;116.96071;-37.72825
07475124-3808069;NGC2451;GIRAFFE; 5005;  40;   3.277;   0.061;   0.001;   0.030;<;  27.900;        ;   3;   1.002;   0.005;  65.356;   0.245;      ;      ;1520;116.96350;-38.13525
